verses;avg_subwords;glottocode
verses/mee.txt;64.10721442885772;meng1267
verses/mej.txt;77.67878787878787;meya1236
verses/mek.txt;71.37726358148893;meke1243
verses/men.txt;60.19;mend1266
verses/meu.txt;43.422;motu1246
verses/mfi.txt;63.78256513026052;wand1278
verses/mfq.txt;72.044;moba1244
verses/mfy.txt;57.844;mayo1264
verses/mhi.txt;47.108;madi1260
verses/mhl.txt;59.973544973544975;mauw1238
verses/mhx.txt;83.08908908908909;maru1249
verses/mhy.txt;49.02;maan1238
verses/mic.txt;72.0811623246493;mikm1235
verses/mig.txt;61.985;sanm1295
verses/min.txt;59.919;mina1268
verses/miq.txt;52.174;misk1235
verses/mjw.txt;50.144;karb1241
verses/mkn.txt;62.741433021806856;kupa1239
verses/mlp.txt;71.0173646578141;barg1252
verses/mlt.txt;53.273;malt1254
verses/mmn.txt;60.54964894684052;mama1275
verses/mmo.txt;60.84;mang1404
verses/mmx.txt;59.996996996997;mada1285
verses/mnb.txt;54.19;muna1247
verses/mnk.txt;55.279;mand1436
verses/moc.txt;80.767;moco1246
verses/mop.txt;91.18932527693858;mopa1243
verses/mor.txt;36.109109109109106;moro1285
verses/mps.txt;81.61127895266868;dadi1250
verses/mpt.txt;61.196738022426096;mian1256
verses/mpx.txt;56.071;misi1243
verses/mqy.txt;51.537;mang1405
verses/mri.txt;50.34;maor1246
verses/mrw.txt;53.353;mara1404
verses/msb.txt;48.05505505505506;masb1238
verses/msk.txt;60.74340770791075;mans1262
verses/msm.txt;57.76411290322581;agus1235
verses/mta.txt;69.59738955823293;cota1241
verses/mtg.txt;98.06774519716886;unaa1239
verses/mua.txt;41.953;mund1325
verses/muh.txt;101.15690376569037;mund1326
verses/mur.txt;63.577620967741936;murl1244
verses/mux.txt;95.09034907597535;boun1245
verses/mva.txt;60.933;mana1295
verses/mwq.txt;63.42242242242242;munc1235
verses/mxb.txt;74.439;tezo1238
verses/myu.txt;94.00102249488752;mund1330
verses/myw.txt;57.7766081871345;muyu1244
verses/myy.txt;61.98584428715875;macu1260
verses/mza.txt;86.98597194388778;sant1436
verses/mzm.txt;67.596;nucl1240
verses/nab.txt;163.21382978723403;sout2994
verses/naf.txt;77.21989528795811;naba1256
verses/nak.txt;75.51855566700101;naka1262
verses/naq.txt;41.789;nama1264
verses/nas.txt;38.82573454913881;naas1242
verses/nav.txt;81.656;nava1243
verses/nbc.txt;47.852852852852855;chan1313
verses/nbe.txt;52.141;kony1248
verses/nbq.txt;71.98063200815494;ngge1241
verses/nca.txt;59.09738955823293;iyoo1238
verses/ncj.txt;58.127;nort2957
verses/ncl.txt;72.159;mich1245
verses/nct.txt;47.034;chot1239
verses/ndi.txt;97.26231155778895;samb1305
verses/ndj.txt;46.947;ndam1239
verses/ndz.txt;99.7897897897898;ndog1248
verses/nfa.txt;75.33091286307054;dhao1237
verses/ngu.txt;66.799;guer1241
verses/nhg.txt;61.773773773773776;tete1251
verses/nhi.txt;59.097;zaca1241
verses/nho.txt;67.12212212212212;taku1257
verses/nhu.txt;69.455;noon1243
verses/nhw.txt;67.491;west2624
verses/nhx.txt;33.979;isth1242
verses/nim.txt;51.014;nila1242
verses/niq.txt;44.867;nand1266
verses/niy.txt;91.283;ngit1239
verses/njb.txt;59.083;noct1238
verses/njn.txt;52.32765531062124;lian1251
verses/njo.txt;45.907;aona1235
verses/njz.txt;61.47947947947948;nyis1236
verses/nko.txt;50.16850551654965;nkon1248
verses/nld.txt;37.596;dutc1256
verses/nma.txt;57.864;mara1379
verses/nmf.txt;45.098;tang1336
verses/nmo.txt;52.354;moyo1238
verses/nng.txt;60.743;mari1416
verses/noa.txt;78.88855421686748;woun1238
verses/not.txt;62.0713567839196;noma1263
verses/nph.txt;52.139;phom1236
verses/nsa.txt;50.89;sang1321
verses/nse.txt;50.21543086172345;nsen1242
verses/nsn.txt;61.78304742684158;neha1247
verses/nsu.txt;54.818;sier1248
verses/ntp.txt;38.16767068273092;nort2959
verses/nus.txt;55.179;nuer1246
verses/nyf.txt;54.019;giry1241
verses/nyn.txt;48.883;nyan1307
verses/nyo.txt;48.405;nyor1246
verses/nyy.txt;62.068;nyak1260
verses/nzm.txt;55.375;zeme1240
verses/ong.txt;64.36052366565961;oloo1241
verses/ood.txt;69.31437435367114;toho1245
verses/opm.txt;77.5472481827622;oksa1245
verses/ote.txt;65.4014014014014;mezq1235
verses/otm.txt;66.98682877406281;east2556
verses/otq.txt;38.323;quer1236
verses/ozm.txt;75.851;koon1245
verses/pab.txt;59.932;pare1272
verses/pag.txt;48.044;pang1290
verses/pam.txt;46.36336336336336;pamp1243
verses/pao.txt;63.22013274336283;nort2954
verses/pdt.txt;44.115;plau1238
verses/pfe.txt;62.62;peer1241
verses/pib.txt;47.749;yine1238
verses/pls.txt;56.787;sanm1301
verses/plt.txt;47.02208835341366;plat1254
verses/plu.txt;81.542;pali1279
verses/pma.txt;62.28714859437751;paam1238
verses/pmf.txt;85.93340060544904;pamo1252
verses/poi.txt;63.248;high1276
verses/pol.txt;41.413;poli1260
verses/pon.txt;56.012;pohn1238
verses/por.txt;33.265;port1283
verses/ppk.txt;67.84311740890688;umaa1242
verses/prk.txt;59.771;para1301
verses/ptp.txt;71.75075075075075;pate1247
verses/ptu.txt;57.595358224016145;bamb1270
verses/pwg.txt;54.012012012012015;gapa1238
verses/qub.txt;51.017;hual1241
verses/quc.txt;74.804;kich1262
verses/quy.txt;50.058;ayac1239
verses/quz.txt;51.075;cusc1236
verses/qvn.txt;58.562;nort2980
verses/qvs.txt;63.82010050251256;sanm1289
verses/rai.txt;59.24321608040201;ramo1244
verses/rim.txt;52.952;nyat1246
verses/rkb.txt;76.06720977596741;rikb1245
verses/roo.txt;71.42427281845536;roto1249
verses/rro.txt;52.005;waim1251
verses/ruf.txt;48.988;lugu1238
verses/rwo.txt;81.53964984552009;rawa1267
verses/sab.txt;98.96476683937824;bugl1243
verses/sas.txt;57.824;sasa1249
verses/sba.txt;67.468;ngam1268
verses/sbl.txt;67.72791164658635;boto1242
verses/sgb.txt;60.21921921921922;maga1263
verses/sgz.txt;71.40812182741116;surs1246
verses/shk.txt;62.194;shil1265
verses/shp.txt;54.718;ship1254
verses/shu.txt;55.324;chad1249
verses/sig.txt;54.6355421686747;paas1238
verses/sil.txt;60.62888665997994;tumu1242
verses/sim.txt;64.63737373737374;mend1268
verses/sja.txt;73.88988988988989;epen1239
verses/sll.txt;56.890120967741936;salt1242
verses/slv.txt;39.321;slov1268
verses/sme.txt;47.207;nort2671
verses/smo.txt;55.41;samo1305
verses/sna.txt;48.031;shon1251
verses/snc.txt;44.152;sina1266
verses/snn.txt;96.853;sion1247
verses/snw.txt;66.59077231695085;sele1249
verses/som.txt;50.403;soma1255
verses/soq.txt;61.98170731707317;kana1288
verses/sot.txt;44.982;sout2807
verses/spl.txt;101.29367631296891;sele1250
verses/spp.txt;74.75025075225678;supy1237
verses/sps.txt;61.676;sapo1253
verses/sri.txt;56.90659898477158;siri1274
verses/srm.txt;82.17073170731707;sara1340
verses/srq.txt;63.45527638190955;siri1273
verses/ssd.txt;56.24874118831823;siro1249
verses/ssg.txt;48.84084084084084;seim1238
verses/stn.txt;64.5558912386707;owaa1237
verses/stp.txt;117.2102102102102;sout2976
verses/sue.txt;56.048;suen1241
verses/suk.txt;52.216;suku1261
verses/sun.txt;44.31631631631632;sund1252
verses/sur.txt;54.367;mwag1236
verses/sus.txt;51.72;susu1250
verses/swe.txt;32.49298597194389;swed1254
verses/swh.txt;44.576;swah1253
verses/tac.txt;90.4753768844221;lowl1265
verses/taq.txt;80.335;tama1365
verses/tar.txt;98.278;cent2131
verses/tbc.txt;61.03640040444894;taki1248
verses/tby.txt;66.96993987975952;taba1263
verses/tca.txt;93.34014300306436;ticu1245
verses/tcs.txt;55.006030150753766;torr1261
verses/tdt.txt;55.453;tetu1246
verses/tem.txt;50.884;timn1235
verses/tfr.txt;59.80309278350516;teri1250
verses/tgl.txt;47.001;taga1270
verses/tgo.txt;66.74549098196393;sude1239
verses/tgp.txt;52.16432865731463;tang1347
verses/thk.txt;58.87875751503006;thar1283
verses/tih.txt;54.547547547547545;timu1262
verses/tik.txt;79.254;tika1246
verses/tiy.txt;62.348348348348345;tiru1241
verses/tku.txt;80.15;uppe1275
verses/tlb.txt;62.334;tobe1252
verses/tlf.txt;104.37577002053388;tele1256
verses/tmd.txt;100.79573170731707;haru1245
