verses;avg_subwords;glottocode
verses/sll.txt;59.525;salt1242
verses/slv.txt;39.11;slov1268
verses/sme.txt;50.304;nort2671
verses/smo.txt;60.89;samo1305
verses/sna.txt;49.021;shon1251
verses/snc.txt;72.998;sina1266
verses/snn.txt;101.799;sion1247
verses/snw.txt;69.956;sele1249
verses/som.txt;42.378;soma1255
verses/soq.txt;64.369;kana1288
verses/sot.txt;48.153;sout2807
verses/spl.txt;95.447;sele1250
verses/spp.txt;79.597;supy1237
verses/sps.txt;63.84;sapo1253
verses/sri.txt;97.749;siri1274
verses/srm.txt;82.674;sara1340
verses/srq.txt;72.531;siri1273
verses/ssd.txt;59.496;siro1249
verses/ssg.txt;52.515;seim1238
verses/stn.txt;67.235;owaa1237
verses/stp.txt;119.088;sout2976
verses/sue.txt;58.59;suen1241
verses/suk.txt;52.762;suku1261
verses/sun.txt;46.111;sund1252
verses/sur.txt;75.276;mwag1236
verses/sus.txt;56.806;susu1250
verses/swe.txt;33.803;swed1254
verses/swh.txt;39.844;swah1253
verses/tac.txt;91.424;lowl1265
verses/taq.txt;87.654;tama1365
verses/tar.txt;100.051;cent2131
verses/tbc.txt;64.502;taki1248
verses/tby.txt;68.826;taba1263
verses/tca.txt;102.888;ticu1245
verses/tcs.txt;58.376;torr1261
verses/tdt.txt;54.885;tetu1246
verses/tem.txt;64.739;timn1235
verses/tfr.txt;86.745;teri1250
verses/tgl.txt;46.359;taga1270
verses/tgo.txt;69.049;sude1239
verses/tgp.txt;55.65;tang1347
verses/thk.txt;58.992;thar1283
verses/tih.txt;55.785;timu1262
verses/tik.txt;103.86;tika1246
verses/tiy.txt;65.006;tiru1241
verses/tku.txt;79.91;uppe1275
verses/tlb.txt;64.105;tobe1252
verses/tlf.txt;102.148;tele1256
verses/tmd.txt;96.205;haru1245
verses/tnk.txt;81.18;kwam1252
verses/tnn.txt;84.831;nort2847
verses/tnp.txt;94.286;whit1269
verses/toi.txt;44.735;tong1318
verses/toj.txt;72.238;tojo1241
verses/ton.txt;71.466;tong1325
verses/top.txt;81.007;papa1238
verses/tos.txt;119.059;high1243
verses/tpi.txt;62.76;tokp1240
verses/trc.txt;131.616;copa1237
verses/trn.txt;66.618;trin1274
verses/tsg.txt;69.346;taus1251
verses/tsn.txt;52.567;tswa1253
verses/tso.txt;57.059;tson1249
verses/tsw.txt;66.003;tsis1238
verses/tsz.txt;57.284;pure1242
verses/ttc.txt;86.291;tekt1235
verses/tuf.txt;82.937;cent2150
verses/tuo.txt;100.474;tuca1252
verses/tur.txt;35.363;nucl1301
verses/tvk.txt;65.816;sout2859
verses/twu.txt;63.514;term1237
verses/ubr.txt;57.283;ubir1237
verses/ubu.txt;86.426;umbu1258
verses/udu.txt;76.434;uduk1239
verses/uvl.txt;58.784;lote1237
verses/var.txt;88.531;huar1255
verses/vie.txt;36.532;viet1252
verses/viv.txt;69.922;idun1242
verses/vun.txt;53.454;vunj1238
verses/wal.txt;53.267;wola1242
verses/war.txt;52.83;wara1300
verses/way.txt;72.607;waya1269
verses/wbp.txt;118.213;warl1254
verses/wca.txt;102.745;yano1262
verses/wer.txt;62.886;weri1253
verses/wib.txt;97.255;sout2797
verses/wim.txt;101.025;wikm1247
verses/wmw.txt;45.988;mwan1247
verses/wnu.txt;59.845;usan1239
verses/wol.txt;50.03;nucl1347
verses/wsk.txt;56.508;wask1241
verses/wuv.txt;58.996;wuvu1239
verses/xav.txt;129.827;xava1240
verses/xed.txt;68.617;hdii1240
verses/xho.txt;45.088;xhos1239
verses/xla.txt;73.27;kamu1260
verses/xnn.txt;53.774;nort2877
verses/xsb.txt;60.991;tina1248
verses/xsi.txt;85.378;sioo1240
verses/xsu.txt;103.237;sanu1240
verses/xtm.txt;83.237;magd1235
verses/yaa.txt;72.459;yami1256
verses/yad.txt;83.891;yagu1244
verses/yan.txt;59.922;maya1285
verses/yaq.txt;92.874;yaqu1251
verses/ycn.txt;99.497;yucu1253
verses/yml.txt;76.525;iama1237
verses/yon.txt;63.944;yong1280
verses/yrb.txt;50.592;yare1248
verses/yre.txt;90.523;yaou1238
verses/yss.txt;67.452;yess1239
verses/yuj.txt;80.579;kark1258
verses/yuw.txt;76.086;yaum1237
verses/zaa.txt;74.844;sier1250
verses/zab.txt;58.298;sanj1284
verses/zac.txt;73.0;ocot1244
verses/zav.txt;97.92;yatz1235
verses/ziw.txt;46.642;zigu1244
verses/zos.txt;77.587;fran1266
verses/zpi.txt;57.284;sant1451
verses/zpm.txt;71.395;mixt1426
verses/zpq.txt;82.845;zoog1238
verses/zsm.txt;35.943;stan1306
verses/zul.txt;44.416;zulu1248
