verses;avg_subwords;glottocode
verses/mta.txt;73.929718875502;cota1241
verses/mtg.txt;110.9221435793731;unaa1239
verses/mua.txt;64.539;mund1325
verses/muh.txt;105.90690376569037;mund1326
verses/mur.txt;71.21774193548387;murl1244
verses/mux.txt;112.37679671457906;boun1245
verses/mva.txt;70.051;mana1295
verses/mwq.txt;67.27927927927928;munc1235
verses/mxb.txt;110.239;tezo1238
verses/myu.txt;104.21370143149284;mund1330
verses/myw.txt;68.69590643274854;muyu1244
verses/myy.txt;112.86147623862487;macu1260
verses/mza.txt;101.8186372745491;sant1436
verses/mzm.txt;89.778;nucl1240
verses/nab.txt;221.22340425531914;sout2994
verses/naf.txt;85.0282722513089;naba1256
verses/nak.txt;81.3530591775326;naka1262
verses/naq.txt;75.097;nama1264
verses/nas.txt;95.4275582573455;naas1242
verses/nav.txt;87.78;nava1243
verses/nbc.txt;54.26526526526526;chan1313
verses/nbe.txt;58.272;kony1248
verses/nbq.txt;84.20795107033639;ngge1241
verses/nca.txt;69.9417670682731;iyoo1238
verses/ncj.txt;64.197;nort2957
verses/ncl.txt;79.766;mich1245
verses/nct.txt;53.299;chot1239
verses/ndi.txt;106.7748743718593;samb1305
verses/ndj.txt;54.293;ndam1239
verses/ndz.txt;115.43543543543544;ndog1248
verses/nfa.txt;106.91701244813278;dhao1237
verses/ngu.txt;73.865;guer1241
verses/nhg.txt;68.08808808808809;tete1251
verses/nhi.txt;65.44;zaca1241
verses/nho.txt;75.52952952952953;taku1257
verses/nhu.txt;79.767;noon1243
verses/nhw.txt;76.431;west2624
verses/nhx.txt;79.455;isth1242
verses/nim.txt;56.981;nila1242
verses/niq.txt;50.168;nand1266
verses/niy.txt;140.277;ngit1239
verses/njb.txt;66.654;noct1238
verses/njn.txt;60.3496993987976;lian1251
verses/njo.txt;51.555;aona1235
verses/njz.txt;65.09809809809809;nyis1236
verses/nko.txt;94.44734202607823;nkon1248
verses/nld.txt;42.692;dutc1256
verses/nma.txt;68.714;mara1379
verses/nmf.txt;55.292;tang1336
verses/nmo.txt;61.813;moyo1238
verses/nng.txt;69.055;mari1416
verses/noa.txt;124.15361445783132;woun1238
verses/not.txt;71.10251256281407;noma1263
verses/nph.txt;57.701;phom1236
verses/nsa.txt;55.903;sang1321
verses/nse.txt;59.622244488977955;nsen1242
verses/nsn.txt;69.51866801210898;neha1247
verses/nsu.txt;63.851;sier1248
verses/ntp.txt;91.2710843373494;nort2959
verses/nus.txt;70.109;nuer1246
verses/nyf.txt;61.435;giry1241
verses/nyn.txt;54.703;nyan1307
verses/nyo.txt;54.418;nyor1246
verses/nyy.txt;69.088;nyak1260
verses/nzm.txt;61.196;zeme1240
verses/ong.txt;71.00302114803625;oloo1241
verses/ood.txt;72.26266804550156;toho1245
verses/opm.txt;82.9865005192108;oksa1245
verses/ote.txt;82.75975975975976;mezq1235
verses/otm.txt;92.27355623100304;east2556
verses/otq.txt;82.31;quer1236
verses/ozm.txt;106.711;koon1245
verses/pab.txt;68.551;pare1272
verses/pag.txt;54.462;pang1290
verses/pam.txt;53.35935935935936;pamp1243
verses/pao.txt;69.54535398230088;nort2954
verses/pdt.txt;47.927;plau1238
verses/pfe.txt;75.733;peer1241
verses/pib.txt;54.867;yine1238
verses/pls.txt;70.897;sanm1301
verses/plt.txt;55.852409638554214;plat1254
verses/plu.txt;91.764;pali1279
verses/pma.txt;68.54417670682732;paam1238
verses/pmf.txt;99.25428859737639;pamo1252
verses/poi.txt;86.482;high1276
verses/pol.txt;49.354;poli1260
verses/pon.txt;61.858;pohn1238
verses/por.txt;39.049;port1283
verses/ppk.txt;73.4251012145749;umaa1242
verses/prk.txt;61.665;para1301
verses/ptp.txt;81.1981981981982;pate1247
verses/ptu.txt;67.01513622603431;bamb1270
verses/pwg.txt;62.8988988988989;gapa1238
verses/qub.txt;57.754;hual1241
verses/quc.txt;77.608;kich1262
verses/quy.txt;58.083;ayac1239
verses/quz.txt;59.865;cusc1236
verses/qvn.txt;65.813;nort2980
verses/qvs.txt;74.14070351758794;sanm1289
verses/rai.txt;65.5678391959799;ramo1244
verses/rim.txt;59.767;nyat1246
verses/rkb.txt;90.89307535641548;rikb1245
verses/roo.txt;83.99498495486459;roto1249
verses/rro.txt;59.623;waim1251
verses/ruf.txt;54.792;lugu1238
verses/rwo.txt;92.40782698249228;rawa1267
verses/sab.txt;108.18238341968912;bugl1243
verses/sas.txt;67.429;sasa1249
verses/sba.txt;85.418;ngam1268
verses/sbl.txt;71.69678714859438;boto1242
verses/sgb.txt;66.25525525525525;maga1263
verses/sgz.txt;79.14619289340102;surs1246
verses/shk.txt;73.03;shil1265
verses/shp.txt;66.12;ship1254
verses/shu.txt;60.045;chad1249
verses/sig.txt;104.86044176706827;paas1238
